Job Title,Company Name,Rating,Location,Min Experience,Max Experience,Avg Salary,Skills
Software Developer,Siemens,4.1,Chennai,2,7,500000.0,"web services, rdbms, memory management, consulting, agile"
Software Developer C++,Siemens,4.1,Bengaluru,4,7,900000.0,"qml, c++, oops, programming, program"
Software Developer,Heresy Info Tech,,Hyderabad,1,2,500000.0,"nosql, mvc architecture, javascript, deployment, html"
Software Developer Ap,Lighthouse,4.5,Bengaluru,1,4,500000.0,"ms sql, jquery, coding, javascript, agile"
Software Developer,Cyient,3.7,Hyderabad,5,10,900000.0,"css, arcgis, esri, microsoft, sql"
Software Developer C#,Siemens,4.1,Bengaluru,6,8,1500000.0,"nunit, software design, uml, ooad, debugging"
"Software Developer C#,wpf",Siemens,4.1,Bengaluru,3,6,900000.0,"nunit, software design, uml, ooad, debugging"
Software Developer,Siemens,4.1,Bengaluru,2,5,500000.0,"computer science, c++, multithreading, dicom, coding"
Software Developer,Repucom,3.9,Bengaluru,3,5,900000.0,"unix, linux, social media, application development, informatica"
Software Developer,Muthoot Microfin,4.4,Kochi,5,8,1200000.0,"net mvc, angular, angular framework, .net, angular web development"
Software Developer Architect C++ Cad,Siemens,4.1,Kolkata,2,20,500000.0,"plm, product management, geometry, simulation, coding"
Software Developer,Urban Management Centre,2.5,Ahmedabad,2,4,500000.0,"version control, prototype, git, linux, coding"
Software Developer,Accolite Software India Pvt Ltd,3.4,Bengaluru,3,8,900000.0,"automation, devops, deployment, aws, microservices"
Canonical Openstack Software Developer,Accolite Software India Pvt Ltd,3.4,Pune,2,10,500000.0,"cloud computing, interpersonal skills, analytical, configuration management, shell scripting"
Software Developer C#,Siemens,4.1,Bengaluru,5,10,900000.0,"object oriented design, c++, automation, coding, software configuration management"
Software Developer,Siemens,4.1,Bengaluru,2,7,500000.0,"automation, linux, networking, powershell, shell scripting"
Software Developer,Siemens,4.1,Bengaluru,3,5,900000.0,"computer science, neuro, c++, dicom, c"
Software Developer,Siemens,4.1,Bengaluru,3,5,900000.0,"c++, coding, software configuration management, analytical, oops"
Software Developer,Secure Meters,4.1,Udaipur,4,7,900000.0,"jquery, asp.net mvc, sql, software, asp.net"
Software Developer,Siemens,4.1,Bengaluru,4,6,900000.0,"computer science, c++, software design, c, devops"
Software Developer Pcs 7 Libraries,Siemens,4.1,Bengaluru,2,5,500000.0,"plant commissioning, communication protocols, plc, consulting, siemens"
Software Developer,Siemens,4.1,Bengaluru,2,5,500000.0,"bluetooth, automation testing, git, xml, consulting"
Software Developer,Siemens,4.1,Pune,3,5,900000.0,"c++, linux, analytical, consulting, debugging"
Vehicle Interface Software Developer,Vimerse Infotech,2.7,Bengaluru,5,10,900000.0,"c++, software design, jtag, linux, ethernet"
Software Developer,Siemens,4.1,Bengaluru,1,5,500000.0,"c++, medical imaging, dicom, managed services, c"
Software Developer,Siemens,4.1,Hyderabad,1,5,500000.0,"unix, automation, linux, digital design, soc"
Software Developer,Siemens,4.1,Bengaluru,1,3,500000.0,"web application development, web services, agile development, shaping, design development"
Software Developer,Siemens,4.1,Bengaluru,4,6,900000.0,"software testing, c++, automation, medical devices, software development"
Software Developer,Siemens,4.1,Bengaluru,1,5,500000.0,"software developer, software, development, software development"
High Level Software Developer,Hitachi Energy,4.2,Chennai,2,6,500000.0,"linq, configuration management, debugging, winforms, dns"
Software Developers,Hyperdrive Infotech,1.1,Bengaluru,1,4,500000.0,"erp, sales, programming, data structures, application development"
Software Developer Opportunity To Cash,Siemens,4.1,Bengaluru,4,6,900000.0,"business services, consulting, agile, siemens, pega"
Software Developer C C++,Siemens,4.1,Bengaluru,3,5,900000.0,"c++, software design, multithreading, linux, coding"
Software Developer Programmer,Impressive Star Softwares,2.3,Jaipur,2,3,500000.0,"sql queries, software design, backend, c++, analytical"
Software Developer,Microbi Infotech,,Bengaluru,2,6,500000.0,"performance tuning, ms sql, multithreading, coding, configuration management"
Software Developer,Siemens,4.1,Bengaluru,3,6,900000.0,"performance tuning, c++, multithreading, oops, data structures"
Software Developer,Siemens,4.1,Pune,2,4,500000.0,"analytical skills, c++, uml, analytical, consulting"
Software Developer,Secure Meters,4.1,Udaipur,4,7,900000.0,"application development framework, database, oracle adf, software, framework"
Software Developer,Sykes & Ray Equities,4.1,Mumbai,1,6,500000.0,"c++, css, hibernate, jquery, sql"
Software Developer,Adidas,4.0,Gurugram,4,8,900000.0,"global operations, digital media, associate operations, supply chain management, mis associate"
Software Developer,Times Internet,3.6,Noida,2,4,500000.0,"hibernate, core java, rdbms, jsp, software configuration management"
Software Developer,Siemens,4.1,Bengaluru,1,5,500000.0,"medical imaging, diagnostics, memory management, performance testing, agile"
Software Developer,Siemens,4.1,Bengaluru,5,8,900000.0,"ms sql, software design, jquery, javascript, winforms"
Software Developer,Sarovar Infotech,,Bengaluru,1,6,500000.0,"application, web, web application, php, application software"
Software Developer C++,Siemens,4.1,Bengaluru,3,6,900000.0,"c++, linux, coding, consulting, siemens"
Software Developer,Backup Infotech,,Mohali,4,9,900000.0,"it services, drupal, jquery, git, pdf"
Software Developer,Siemens,4.1,Bengaluru,2,5,500000.0,"performance tuning, c++, multithreading, coding, integration testing"
Software Developer,Siemens,4.1,Chennai,3,5,900000.0,"project development, software development, ooad, analytical, consulting"
Software Developer,Siemens,4.1,Pune,2,4,500000.0,"root cause analysis, linux, analytical, consulting, siemens"
Software Developer,Siemens,4.1,Bengaluru,7,10,1500000.0,"product management, training, agile development, consulting, product life cycle management"
High Level Software Developer Idc Mach Scm,Hitachi Energy,4.2,Chennai,3,6,900000.0,"system testing, software development, consulting, programming, system design"
Software Developer,Siemens,4.1,Bengaluru,4,7,900000.0,"qml, c++, oops, programming, software"
Software Developer,Integreon,3.3,Mumbai,3,6,900000.0,"automation, iis, jquery, coding, javascript"
Software Developer,Siemens,4.1,Hyderabad,2,8,500000.0,"unix, automation, linux, digital design, soc"
Software Developer,Adidas,4.0,Gurugram,3,6,900000.0,"global operations, application support, change management, software design, test scripts"
Software Developer,Hitachi Energy,4.2,Chennai,2,6,500000.0,"procurement, software testing, telecom, system testing, coding"
Software Developer,Siemens,4.1,Pune,3,5,900000.0,"analytical skills, testing tools, consulting, debugging, siemens"
Software Developer,S. S. Rana & Co.,2.8,New Delhi,2,3,500000.0,"ms sql, iis, jquery, database design, javascript"
Software Developer Ta,Siemens,4.1,Mumbai,4,6,900000.0,"ms sql, programming, software architect, activex, visual studio"
Software Developer,Siemens,4.1,Bengaluru,2,5,500000.0,"orchestration, rdbms, data modeling, configuration management, postgresql"
"Software Developer C#,oops",Siemens,4.1,Bengaluru,3,5,900000.0,"c++, coding, analytical, debugging, agile"
Software Developer,Urban Management Centre,2.5,Ahmedabad,5,10,900000.0,"sql queries, version control, git, linux, coding"
Canonical Openstack Software Developer,Accolite Software India Pvt Ltd,3.4,Pune,3,6,900000.0,"cloud computing, interpersonal skills, analytical, configuration management, shell scripting"
Software Developer C++,Siemens,4.1,Bengaluru,5,8,900000.0,"nunit, c++, coding, tdd, consulting"
C# Software Developer,Siemens,4.1,Bengaluru,3,5,900000.0,"software design, coding, ooad, analytical, debugging"
Software Developer,Convergent Infotech,,Bengaluru,2,4,500000.0,"css, html5, intellectual property, web development, cloud"
Software Developer,Peddle Plus,,Remote,2,3,500000.0,"it services, health insurance, ms sql, windows communication foundation, consulting"
Software Developer,Siemens,4.1,Bengaluru,2,6,500000.0,"application design, nunit, c, consulting, system integration"
Software Developer,Siemens,4.1,Pune,3,5,900000.0,"mechatronics, web technologies, tdd, debugging, instrumentation"
Software Developer,Quality Zone Infotech,4.8,Noida,0,0,350000.0,
Software Developer,Siemens,4.1,Bengaluru,4,6,900000.0,"object oriented design, analytical skills, dicom, coding, debugging"
Software Developer,Siemens,4.1,Bengaluru,3,6,900000.0,"c++, automation testing, multithreading, dicom, oops"
Software Developer,Siemens,4.1,Bengaluru,2,5,500000.0,"computer science, basic, c++, automation testing, dicom"
Software Developer,Siemens,4.1,Bengaluru,1,4,500000.0,"web application development, backend, test management tool, django, test execution"
Software Developer,Siemens,4.1,Bengaluru,5,8,900000.0,"analytical skills, css, architecture, html5, web development"
Software Developers & Testing Engineer Top Mnc,Isoftway Innovations,,Hyderabad,0,5,200000.0,"software development, software testing, test engineering, top, development"
Junior Software Developer,Ascentz Technologies,,,0,0,100000.0,"software development, mean stack, fullstack development, python development, mobile application development"
Software Developer Digital Welfare,EG A/s,4.9,Mangaluru,2,5,500000.0,"spring, css, postgresql, html, javascript"
Software Developer For Ai & Automation,Hempel A/S,4.2,Mumbai,2,6,500000.0,"azure cli, application insights, typescript, log analytics, powershellazure machine learning"
Software Developer,Intelliswift Software,,Remote,5,8,900000.0,"typescript, javascript, node.js, react.js, java"
Software Developer Eg Digital Welfare.,EG A/s,4.9,Mangaluru,2,5,500000.0,"spring, angular, mysql, typescript, hibernate"
Software Developer Engineer,Myospaz Software Technologies,5.0,Pune,0,3,350000.0,"jquery, vb.net, oops, javascript, asp.net"
Software Developer Engineer,Myospaz Software Technologies,5.0,Pune,0,3,350000.0,"jquery, vb.net, oops, javascript, php"
Software Developer Engineer,Myospaz Software Technologies,5.0,Pune,0,3,350000.0,"jquery, vb.net, oops, javascript, asp.net"
Software Developer Intern,Byteseq,,Remote,0,0,350000.0,
Software Developer,Software development,,Hybrid,0,3,350000.0,"c#, web api, sql, .net core, data structures and algorithms"
"Senior Software Developer, Senior Software Engineer",Infogain,3.6,Hybrid,5,10,900000.0,"redux, javascript, react.js, redux toolkit, css"
Software Developer Software Engineer,Terzo,4.1,Chennai,4,7,900000.0,"software development, software testing, creative solutions, engineering, nosql"
Software Developer Software Engineer,Terzo,4.1,Chennai,4,8,900000.0,"software development, software testing, creative solutions, engineering, nosql"
Software Engineer Software Developer,Aapc,4.6,Remote,4,9,900000.0,"c#, .net, asp.net, restful web api development, sql"
Software Developer Software Engineer Programmer,Prakhar Software,3.4,New Delhi,3,4,900000.0,"gis, web technologies, erdas imagine, programming, gis software"
Software Developer Software Engineer Programmer,Prakhar Software,3.4,New Delhi,2,4,500000.0,"gis, web technologies, database design, programming, manager technology"
Software Developer Software Engineer Programmer,Prakhar Software,3.4,New Delhi,3,4,900000.0,"sap, webdynpro abap, sap portal, abap, webdynpro"
Software Developer Software Engineer Programmer,Prakhar Software,3.4,New Delhi,3,4,900000.0,"object oriented design, mysql, debugging, agile, software development life cycle"
Software Engineer Software Developer,Coders Brain Pvt Ltd,3.3,Bengaluru,3,7,900000.0,"manager technology, cryptography, software solutions, software engineering, technology"
Software Developer Software Engineer,Vidya Mantra EduSystems Pvt Ltd,3.8,Noida,2,5,500000.0,"javascript, http, mvc, development, software development"
Angular,Recruitrix Technologies LLP,,Bengaluru,2,4,500000.0,"git, java web services, analytical, debugging, machine learning"
Software Engineer Developer,U2o3 Infotech,,Bengaluru,5,10,900000.0,"product management, software design, front end, git, nosql"
Software Engineer Developer,U2o3 Infotech,,Bengaluru,3,5,900000.0,"product management, software design, front end, git, nosql"
Junior Software Developer,Leuwint Technologies,4.2,Palakkad,0,3,350000.0,"java, flutter, python, css, c++"
Identity Management Software Developer,Collins Aerospace,4.0,Industrial,3,5,900000.0,"sap, production support, ldap, debugging, active directory"
Software Developer,MNC,,Hybrid,4,5,900000.0,"spring boot, hibernate, microservices, software, spring"
Senior Python Software Developer,Adecco,,Bengaluru(indira Nagar),3,8,1500000.0,"django, pandas, web application development, python development, numpy"
Software Developer,Vibes HR,,Bengaluru,4,9,900000.0,"java, application architecture, design patterns, software engineering, c + +"
Software Developer,Varian Medical Systems India Software Pvt Ltd,4.5,Pune,3,6,900000.0,"erp, usage, excel, hcm, spark"
Integration Software Developer,Swarovski,4.1,Pune,3,6,900000.0,"computer science, accessories, sap, enterprise integration, analytical"
Software Developer Automation & Platforms,Microland,3.5,Bengaluru,3,5,900000.0,"vmware, automation, windows server administration, antivirus management, investigation"
Software Developer,Fortune India 500 IT Services Firm,,Hybrid,7,12,400000.0,"java, spring boot, spring batch, software, batch"
Software Developer For Ai & Automation,Hempel A/S,4.2,Mumbai,1,2,500000.0,"automation, data science, devops, machine learning, deployment"
Software Developer Software Development,Credence Resource Management,3.5,Pune,3,8,900000.0,"data analysis, jquery, linq, javascript, html"
Software Developer,Orange Weaving Engineering,3.9,Surat,2,6,500000.0,"c++, css, hibernate, jquery, sql"
Software Developer,BNY,4.0,Pune,3,6,900000.0,"backend, git, coding, mongodb, unit testing"
